agency_cd,site_no,Month,Day,Year,Time,Discharge,Qualification Code
USGS,5054000,7,29,2001,0:00,1520,A
USGS,5054000,7,30,2001,0:00,1550,A
USGS,5054000,7,31,2001,0:00,1770,A
USGS,5054000,8,1,2001,0:00,1760,A
USGS,5054000,8,2,2001,0:00,1680,A
USGS,5054000,8,3,2001,0:00,1640,A
USGS,5054000,8,4,2001,0:00,1600,A
USGS,5054000,8,5,2001,0:00,1560,A
USGS,5054000,8,6,2001,0:00,1490,A
USGS,5054000,8,7,2001,0:00,1420,A
USGS,5054000,8,8,2001,0:00,1400,A
USGS,5054000,8,9,2001,0:00,1330,A
USGS,5054000,8,10,2001,0:00,1150,A
USGS,5054000,8,11,2001,0:00,1050,A
USGS,5054000,8,12,2001,0:00,975,A
USGS,5054000,8,13,2001,0:00,913,A
USGS,5054000,8,14,2001,0:00,852,A
USGS,5054000,8,15,2001,0:00,931,A
USGS,5054000,8,16,2001,0:00,718,A
USGS,5054000,8,17,2001,0:00,480,A
USGS,5054000,8,18,2001,0:00,315,A
USGS,5054000,8,19,2001,0:00,293,A
USGS,5054000,8,20,2001,0:00,568,A
USGS,5054000,8,21,2001,0:00,840,A
USGS,5054000,8,22,2001,0:00,886,A
USGS,5054000,8,23,2001,0:00,886,A
USGS,5054000,8,24,2001,0:00,789,A
USGS,5054000,8,25,2001,0:00,677,A
USGS,5054000,8,26,2001,0:00,689,A
USGS,5054000,8,27,2001,0:00,678,A
USGS,5054000,8,28,2001,0:00,656,A
USGS,5054000,8,29,2001,0:00,653,A
USGS,5054000,8,30,2001,0:00,612,A
USGS,5054000,8,31,2001,0:00,538,A
USGS,5054000,9,1,2001,0:00,482,A
USGS,5054000,9,2,2001,0:00,442,A
USGS,5054000,9,3,2001,0:00,519,A
USGS,5054000,9,4,2001,0:00,585,A
USGS,5054000,9,5,2001,0:00,596,A
USGS,5054000,9,6,2001,0:00,622,A
USGS,5054000,9,7,2001,0:00,654,A
USGS,5054000,9,8,2001,0:00,627,A
USGS,5054000,9,9,2001,0:00,627,A
USGS,5054000,9,10,2001,0:00,631,A
USGS,5054000,9,11,2001,0:00,630,A
USGS,5054000,9,12,2001,0:00,627,A
USGS,5054000,9,13,2001,0:00,614,A
USGS,5054000,9,14,2001,0:00,624,A
USGS,5054000,9,15,2001,0:00,618,A
USGS,5054000,9,16,2001,0:00,616,A
USGS,5054000,9,17,2001,0:00,615,A
USGS,5054000,9,18,2001,0:00,601,A
USGS,5054000,9,19,2001,0:00,588,A
USGS,5054000,9,20,2001,0:00,624,A
USGS,5054000,9,21,2001,0:00,634,A
USGS,5054000,9,22,2001,0:00,638,A
USGS,5054000,9,23,2001,0:00,620,A
USGS,5054000,9,24,2001,0:00,585,A
USGS,5054000,9,25,2001,0:00,571,A
USGS,5054000,9,26,2001,0:00,566,A
USGS,5054000,9,27,2001,0:00,559,A
USGS,5054000,9,28,2001,0:00,524,A
USGS,5054000,9,29,2001,0:00,461,A
USGS,5054000,9,30,2001,0:00,405,A
USGS,5054000,10,1,2001,0:00,430,A
USGS,5054000,10,2,2001,0:00,451,A
USGS,5054000,10,3,2001,0:00,452,A
USGS,5054000,10,4,2001,0:00,459,A
USGS,5054000,10,5,2001,0:00,484,A
USGS,5054000,10,6,2001,0:00,488,A
USGS,5054000,10,7,2001,0:00,452,A
USGS,5054000,10,8,2001,0:00,430,A
USGS,5054000,10,9,2001,0:00,432,A
USGS,5054000,10,10,2001,0:00,588,A
USGS,5054000,10,11,2001,0:00,527,A
USGS,5054000,10,12,2001,0:00,545,A
USGS,5054000,10,13,2001,0:00,566,A
USGS,5054000,10,14,2001,0:00,581,A
USGS,5054000,10,15,2001,0:00,639,A
USGS,5054000,10,16,2001,0:00,655,A
USGS,5054000,10,17,2001,0:00,656,A
USGS,5054000,10,18,2001,0:00,671,A
USGS,5054000,10,19,2001,0:00,666,A
USGS,5054000,10,20,2001,0:00,647,A
USGS,5054000,10,21,2001,0:00,609,A
USGS,5054000,10,22,2001,0:00,576,A
USGS,5054000,10,23,2001,0:00,565,A
USGS,5054000,10,24,2001,0:00,598,A
USGS,5054000,10,25,2001,0:00,590,A
USGS,5054000,10,26,2001,0:00,578,A
USGS,5054000,10,27,2001,0:00,598,A
USGS,5054000,10,28,2001,0:00,601,A
USGS,5054000,10,29,2001,0:00,599,A
USGS,5054000,10,30,2001,0:00,594,A
USGS,5054000,10,31,2001,0:00,608,A
USGS,5054000,11,1,2001,0:00,655,A
USGS,5054000,11,2,2001,0:00,709,A
USGS,5054000,11,3,2001,0:00,736,A
USGS,5054000,11,4,2001,0:00,758,A
USGS,5054000,11,5,2001,0:00,743,A
USGS,5054000,11,6,2001,0:00,719,A
USGS,5054000,11,7,2001,0:00,689,A
USGS,5054000,11,8,2001,0:00,660,A
USGS,5054000,11,9,2001,0:00,633,A
USGS,5054000,11,10,2001,0:00,611,A
USGS,5054000,11,11,2001,0:00,579,A
USGS,5054000,11,12,2001,0:00,545,A
USGS,5054000,11,13,2001,0:00,540,A
USGS,5054000,11,14,2001,0:00,538,A
USGS,5054000,11,15,2001,0:00,533,A
USGS,5054000,11,16,2001,0:00,530,A
USGS,5054000,11,17,2001,0:00,524,A
USGS,5054000,11,18,2001,0:00,524,A
USGS,5054000,11,19,2001,0:00,535,A
USGS,5054000,11,20,2001,0:00,522,A
USGS,5054000,11,21,2001,0:00,554,A
USGS,5054000,11,22,2001,0:00,577,A
USGS,5054000,11,23,2001,0:00,597,A
USGS,5054000,11,24,2001,0:00,605,A
USGS,5054000,11,25,2001,0:00,623,A
USGS,5054000,11,26,2001,0:00,616,A
USGS,5054000,11,27,2001,0:00,650,A
USGS,5054000,11,28,2001,0:00,487,A
USGS,5054000,11,29,2001,0:00,325,A
USGS,5054000,11,30,2001,0:00,398,A
USGS,5054000,12,1,2001,0:00,561,A
USGS,5054000,12,2,2001,0:00,736,A
USGS,5054000,12,3,2001,0:00,783,A
USGS,5054000,12,4,2001,0:00,723,A
USGS,5054000,12,5,2001,0:00,696,A
USGS,5054000,12,6,2001,0:00,715,A
USGS,5054000,12,7,2001,0:00,731,A
USGS,5054000,12,8,2001,0:00,777,A
USGS,5054000,12,9,2001,0:00,839,A
USGS,5054000,12,10,2001,0:00,870,A
USGS,5054000,12,11,2001,0:00,904,A
USGS,5054000,12,12,2001,0:00,1050,A:e
USGS,5054000,12,13,2001,0:00,1150,A
USGS,5054000,12,14,2001,0:00,1170,A
USGS,5054000,12,15,2001,0:00,1160,A
USGS,5054000,12,16,2001,0:00,1080,A
USGS,5054000,12,17,2001,0:00,1040,A
USGS,5054000,12,18,2001,0:00,926,A
USGS,5054000,12,19,2001,0:00,792,A
USGS,5054000,12,20,2001,0:00,711,A
USGS,5054000,12,21,2001,0:00,588,A
USGS,5054000,12,22,2001,0:00,501,A
USGS,5054000,12,23,2001,0:00,592,A
USGS,5054000,12,24,2001,0:00,646,A
USGS,5054000,12,25,2001,0:00,591,A
USGS,5054000,12,26,2001,0:00,469,A
USGS,5054000,12,27,2001,0:00,438,A
USGS,5054000,12,28,2001,0:00,520,A
USGS,5054000,12,29,2001,0:00,585,A:e
USGS,5054000,12,30,2001,0:00,610,A:e
USGS,5054000,12,31,2001,0:00,600,A:e
USGS,5054000,1,1,2002,0:00,590,A:e
USGS,5054000,1,2,2002,0:00,570,A:e
USGS,5054000,1,3,2002,0:00,550,A:e
USGS,5054000,1,4,2002,0:00,550,A:e
USGS,5054000,1,5,2002,0:00,650,A:e
USGS,5054000,1,6,2002,0:00,690,A:e
USGS,5054000,1,7,2002,0:00,680,A:e
USGS,5054000,1,8,2002,0:00,660,A:e
USGS,5054000,1,9,2002,0:00,650,A:e
USGS,5054000,1,10,2002,0:00,650,A:e
USGS,5054000,1,11,2002,0:00,670,A:e
USGS,5054000,1,12,2002,0:00,684,A
USGS,5054000,1,13,2002,0:00,672,A
USGS,5054000,1,14,2002,0:00,665,A
USGS,5054000,1,15,2002,0:00,665,A
USGS,5054000,1,16,2002,0:00,663,A
USGS,5054000,1,17,2002,0:00,676,A
USGS,5054000,1,18,2002,0:00,670,A:e
USGS,5054000,1,19,2002,0:00,660,A:e
USGS,5054000,1,20,2002,0:00,650,A:e
USGS,5054000,1,21,2002,0:00,650,A:e
USGS,5054000,1,22,2002,0:00,650,A:e
USGS,5054000,1,23,2002,0:00,640,A:e
USGS,5054000,1,24,2002,0:00,620,A:e
USGS,5054000,1,25,2002,0:00,580,A:e
USGS,5054000,1,26,2002,0:00,550,A:e
USGS,5054000,1,27,2002,0:00,560,A:e
USGS,5054000,1,28,2002,0:00,560,A:e
USGS,5054000,1,29,2002,0:00,570,A:e
USGS,5054000,1,30,2002,0:00,580,A:e
USGS,5054000,1,31,2002,0:00,600,A
USGS,5054000,2,1,2002,0:00,614,A
USGS,5054000,2,2,2002,0:00,640,A
USGS,5054000,2,3,2002,0:00,643,A
USGS,5054000,2,4,2002,0:00,590,A:e
USGS,5054000,2,5,2002,0:00,560,A:e
USGS,5054000,2,6,2002,0:00,530,A:e
USGS,5054000,2,7,2002,0:00,510,A:e
USGS,5054000,2,8,2002,0:00,530,A:e
USGS,5054000,2,9,2002,0:00,570,A:e
USGS,5054000,2,10,2002,0:00,610,A:e
USGS,5054000,2,11,2002,0:00,620,A:e
USGS,5054000,2,12,2002,0:00,610,A:e
USGS,5054000,2,13,2002,0:00,624,A
USGS,5054000,2,14,2002,0:00,660,A
USGS,5054000,2,15,2002,0:00,688,A
USGS,5054000,2,16,2002,0:00,700,A:e
USGS,5054000,2,17,2002,0:00,700,A:e
USGS,5054000,2,18,2002,0:00,710,A:e
USGS,5054000,2,19,2002,0:00,720,A:e
USGS,5054000,2,20,2002,0:00,730,A:e
USGS,5054000,2,21,2002,0:00,720,A:e
USGS,5054000,2,22,2002,0:00,690,A:e
USGS,5054000,2,23,2002,0:00,650,A:e
USGS,5054000,2,24,2002,0:00,645,A:e
USGS,5054000,2,25,2002,0:00,640,A:e
USGS,5054000,2,26,2002,0:00,600,A:e
USGS,5054000,2,27,2002,0:00,540,A:e
USGS,5054000,2,28,2002,0:00,510,A:e
USGS,5054000,3,1,2002,0:00,520,A:e
USGS,5054000,3,2,2002,0:00,550,A:e
USGS,5054000,3,3,2002,0:00,580,A:e
USGS,5054000,3,4,2002,0:00,600,A:e
USGS,5054000,3,5,2002,0:00,640,A:e
USGS,5054000,3,6,2002,0:00,700,A:e
USGS,5054000,3,7,2002,0:00,730,A:e
USGS,5054000,3,8,2002,0:00,770,A:e
USGS,5054000,3,9,2002,0:00,830,A:e
USGS,5054000,3,10,2002,0:00,880,A:e
USGS,5054000,3,11,2002,0:00,930,A:e
USGS,5054000,3,12,2002,0:00,990,A:e
USGS,5054000,3,13,2002,0:00,1080,A:e
USGS,5054000,3,14,2002,0:00,1160,A:e
USGS,5054000,3,15,2002,0:00,1260,A:e
USGS,5054000,3,16,2002,0:00,1280,A:e
USGS,5054000,3,17,2002,0:00,1280,A:e
USGS,5054000,3,18,2002,0:00,1300,A:e
USGS,5054000,3,19,2002,0:00,1350,A:e
USGS,5054000,3,20,2002,0:00,1350,A:e
USGS,5054000,3,21,2002,0:00,1300,A:e
USGS,5054000,3,22,2002,0:00,1200,A:e
USGS,5054000,3,23,2002,0:00,979,A
USGS,5054000,3,24,2002,0:00,762,A
USGS,5054000,3,25,2002,0:00,830,A
USGS,5054000,3,26,2002,0:00,903,A
USGS,5054000,3,27,2002,0:00,840,A
USGS,5054000,3,28,2002,0:00,874,A
USGS,5054000,3,29,2002,0:00,986,A
USGS,5054000,3,30,2002,0:00,1300,A
USGS,5054000,3,31,2002,0:00,1670,A
USGS,5054000,4,1,2002,0:00,1940,A
USGS,5054000,4,2,2002,0:00,1910,A
USGS,5054000,4,3,2002,0:00,1680,A
USGS,5054000,4,4,2002,0:00,1410,A
USGS,5054000,4,5,2002,0:00,1180,A
USGS,5054000,4,6,2002,0:00,1050,A
USGS,5054000,4,7,2002,0:00,1050,A
USGS,5054000,4,8,2002,0:00,1100,A
USGS,5054000,4,9,2002,0:00,1190,A
USGS,5054000,4,10,2002,0:00,1350,A
USGS,5054000,4,11,2002,0:00,1320,A
USGS,5054000,4,12,2002,0:00,1300,A
USGS,5054000,4,13,2002,0:00,1330,A
USGS,5054000,4,14,2002,0:00,1430,A
USGS,5054000,4,15,2002,0:00,1440,A
USGS,5054000,4,16,2002,0:00,1290,A
USGS,5054000,4,17,2002,0:00,1180,A
USGS,5054000,4,18,2002,0:00,1190,A
USGS,5054000,4,19,2002,0:00,1240,A
USGS,5054000,4,20,2002,0:00,1250,A
USGS,5054000,4,21,2002,0:00,1210,A
USGS,5054000,4,22,2002,0:00,1170,A
USGS,5054000,4,23,2002,0:00,1150,A
USGS,5054000,4,24,2002,0:00,1170,A
USGS,5054000,4,25,2002,0:00,1180,A
USGS,5054000,4,26,2002,0:00,1150,A
USGS,5054000,4,27,2002,0:00,1130,A
USGS,5054000,4,28,2002,0:00,1130,A
USGS,5054000,4,29,2002,0:00,1170,A
USGS,5054000,4,30,2002,0:00,1170,A
USGS,5054000,5,1,2002,0:00,1220,A
USGS,5054000,5,2,2002,0:00,1350,A
USGS,5054000,5,3,2002,0:00,1380,A
USGS,5054000,5,4,2002,0:00,1330,A
USGS,5054000,5,5,2002,0:00,1340,A
USGS,5054000,5,6,2002,0:00,1360,A
USGS,5054000,5,7,2002,0:00,1310,A
USGS,5054000,5,8,2002,0:00,1480,A
USGS,5054000,5,9,2002,0:00,1400,A
USGS,5054000,5,10,2002,0:00,1580,A
USGS,5054000,5,11,2002,0:00,1940,A
USGS,5054000,5,12,2002,0:00,2100,A
USGS,5054000,5,13,2002,0:00,2100,A
USGS,5054000,5,14,2002,0:00,2070,A
USGS,5054000,5,15,2002,0:00,2050,A
USGS,5054000,5,16,2002,0:00,2010,A
USGS,5054000,5,17,2002,0:00,1950,A
USGS,5054000,5,18,2002,0:00,1810,A
USGS,5054000,5,19,2002,0:00,1700,A
USGS,5054000,5,20,2002,0:00,1720,A
USGS,5054000,5,21,2002,0:00,1760,A
USGS,5054000,5,22,2002,0:00,1740,A
USGS,5054000,5,23,2002,0:00,1700,A
USGS,5054000,5,24,2002,0:00,1650,A
USGS,5054000,5,25,2002,0:00,1600,A
USGS,5054000,5,26,2002,0:00,1520,A
USGS,5054000,5,27,2002,0:00,1470,A
USGS,5054000,5,28,2002,0:00,1480,A
USGS,5054000,5,29,2002,0:00,1470,A
USGS,5054000,5,30,2002,0:00,1450,A
USGS,5054000,5,31,2002,0:00,1470,A
USGS,5054000,6,1,2002,0:00,1550,A
USGS,5054000,6,2,2002,0:00,1380,A
USGS,5054000,6,3,2002,0:00,1200,A
USGS,5054000,6,4,2002,0:00,1090,A
USGS,5054000,6,5,2002,0:00,1020,A
USGS,5054000,6,6,2002,0:00,975,A
USGS,5054000,6,7,2002,0:00,922,A
USGS,5054000,6,8,2002,0:00,878,A
USGS,5054000,6,9,2002,0:00,2020,A
USGS,5054000,6,10,2002,0:00,1520,A
USGS,5054000,6,11,2002,0:00,966,A
USGS,5054000,6,12,2002,0:00,846,A
USGS,5054000,6,13,2002,0:00,850,A
USGS,5054000,6,14,2002,0:00,829,A
USGS,5054000,6,15,2002,0:00,809,A
USGS,5054000,6,16,2002,0:00,791,A
USGS,5054000,6,17,2002,0:00,768,A
USGS,5054000,6,18,2002,0:00,791,A
USGS,5054000,6,19,2002,0:00,810,A
USGS,5054000,6,20,2002,0:00,822,A
USGS,5054000,6,21,2002,0:00,990,A
USGS,5054000,6,22,2002,0:00,905,A
USGS,5054000,6,23,2002,0:00,967,A
USGS,5054000,6,24,2002,0:00,898,A
USGS,5054000,6,25,2002,0:00,1150,A
USGS,5054000,6,26,2002,0:00,1060,A
USGS,5054000,6,27,2002,0:00,957,A
USGS,5054000,6,28,2002,0:00,890,A
USGS,5054000,6,29,2002,0:00,882,A
USGS,5054000,6,30,2002,0:00,870,A
USGS,5054000,7,1,2002,0:00,829,A
USGS,5054000,7,2,2002,0:00,796,A
USGS,5054000,7,3,2002,0:00,781,A
USGS,5054000,7,4,2002,0:00,755,A
USGS,5054000,7,5,2002,0:00,697,A
USGS,5054000,7,6,2002,0:00,661,A
USGS,5054000,7,7,2002,0:00,792,A
USGS,5054000,7,8,2002,0:00,808,A
USGS,5054000,7,9,2002,0:00,894,A
USGS,5054000,7,10,2002,0:00,1920,A
USGS,5054000,7,11,2002,0:00,3200,A
USGS,5054000,7,12,2002,0:00,3720,A
USGS,5054000,7,13,2002,0:00,4210,A
USGS,5054000,7,14,2002,0:00,4200,A:e
USGS,5054000,7,15,2002,0:00,3700,A:e
USGS,5054000,7,16,2002,0:00,3000,A:e
USGS,5054000,7,17,2002,0:00,2300,A:e
USGS,5054000,7,18,2002,0:00,2050,A:e
USGS,5054000,7,19,2002,0:00,1900,A:e
USGS,5054000,7,20,2002,0:00,1780,A:e
USGS,5054000,7,21,2002,0:00,1660,A:e
USGS,5054000,7,22,2002,0:00,1600,A:e
USGS,5054000,7,23,2002,0:00,1510,A:e
USGS,5054000,7,24,2002,0:00,1470,A:e
USGS,5054000,7,25,2002,0:00,1400,A:e
USGS,5054000,7,26,2002,0:00,1350,A:e
USGS,5054000,7,27,2002,0:00,1300,A:e
USGS,5054000,7,28,2002,0:00,1260,A
USGS,5054000,7,29,2002,0:00,1220,A
USGS,5054000,7,30,2002,0:00,1240,A
USGS,5054000,7,31,2002,0:00,1210,A
USGS,5054000,8,1,2002,0:00,1230,A
USGS,5054000,8,2,2002,0:00,1200,A
USGS,5054000,8,3,2002,0:00,1200,A
USGS,5054000,8,4,2002,0:00,1180,A
USGS,5054000,8,5,2002,0:00,1150,A
USGS,5054000,8,6,2002,0:00,1090,A
USGS,5054000,8,7,2002,0:00,1010,A
USGS,5054000,8,8,2002,0:00,926,A
USGS,5054000,8,9,2002,0:00,868,A
USGS,5054000,8,10,2002,0:00,874,A
USGS,5054000,8,11,2002,0:00,851,A
USGS,5054000,8,12,2002,0:00,817,A
USGS,5054000,8,13,2002,0:00,763,A
USGS,5054000,8,14,2002,0:00,728,A
USGS,5054000,8,15,2002,0:00,727,A
USGS,5054000,8,16,2002,0:00,820,A
USGS,5054000,8,17,2002,0:00,977,A
USGS,5054000,8,18,2002,0:00,1000,A
USGS,5054000,8,19,2002,0:00,1020,A
USGS,5054000,8,20,2002,0:00,1010,A
USGS,5054000,8,21,2002,0:00,973,A
USGS,5054000,8,22,2002,0:00,944,A
USGS,5054000,8,23,2002,0:00,995,A
USGS,5054000,8,24,2002,0:00,1020,A
USGS,5054000,8,25,2002,0:00,978,A
USGS,5054000,8,26,2002,0:00,866,A
USGS,5054000,8,27,2002,0:00,756,A
USGS,5054000,8,28,2002,0:00,670,A
USGS,5054000,8,29,2002,0:00,506,A
USGS,5054000,8,30,2002,0:00,583,A
USGS,5054000,8,31,2002,0:00,1040,A
USGS,5054000,9,1,2002,0:00,1100,A
USGS,5054000,9,2,2002,0:00,1010,A
USGS,5054000,9,3,2002,0:00,935,A
USGS,5054000,9,4,2002,0:00,903,A
USGS,5054000,9,5,2002,0:00,846,A
USGS,5054000,9,6,2002,0:00,830,A
USGS,5054000,9,7,2002,0:00,848,A
USGS,5054000,9,8,2002,0:00,830,A
USGS,5054000,9,9,2002,0:00,812,A
USGS,5054000,9,10,2002,0:00,805,A
USGS,5054000,9,11,2002,0:00,799,A
USGS,5054000,9,12,2002,0:00,802,A
USGS,5054000,9,13,2002,0:00,766,A
USGS,5054000,9,14,2002,0:00,723,A
USGS,5054000,9,15,2002,0:00,652,A
USGS,5054000,9,16,2002,0:00,577,A
USGS,5054000,9,17,2002,0:00,554,A
USGS,5054000,9,18,2002,0:00,590,A
USGS,5054000,9,19,2002,0:00,615,A
USGS,5054000,9,20,2002,0:00,551,A
USGS,5054000,9,21,2002,0:00,515,A
USGS,5054000,9,22,2002,0:00,492,A
USGS,5054000,9,23,2002,0:00,482,A
USGS,5054000,9,24,2002,0:00,464,A
USGS,5054000,9,25,2002,0:00,457,A
USGS,5054000,9,26,2002,0:00,469,A
USGS,5054000,9,27,2002,0:00,457,A
USGS,5054000,9,28,2002,0:00,445,A
USGS,5054000,9,29,2002,0:00,426,A
USGS,5054000,9,30,2002,0:00,383,A
USGS,5054000,10,1,2002,0:00,360,A
USGS,5054000,10,2,2002,0:00,372,A
USGS,5054000,10,3,2002,0:00,377,A
USGS,5054000,10,4,2002,0:00,391,A
USGS,5054000,10,5,2002,0:00,388,A
USGS,5054000,10,6,2002,0:00,453,A
USGS,5054000,10,7,2002,0:00,421,A
USGS,5054000,10,8,2002,0:00,427,A
USGS,5054000,10,9,2002,0:00,434,A
USGS,5054000,10,10,2002,0:00,432,A
USGS,5054000,10,11,2002,0:00,448,A
USGS,5054000,10,12,2002,0:00,437,A
USGS,5054000,10,13,2002,0:00,424,A
USGS,5054000,10,14,2002,0:00,405,A
USGS,5054000,10,15,2002,0:00,397,A
USGS,5054000,10,16,2002,0:00,399,A
USGS,5054000,10,17,2002,0:00,407,A
USGS,5054000,10,18,2002,0:00,425,A
USGS,5054000,10,19,2002,0:00,409,A
USGS,5054000,10,20,2002,0:00,419,A
USGS,5054000,10,21,2002,0:00,421,A
USGS,5054000,10,22,2002,0:00,425,A
USGS,5054000,10,23,2002,0:00,433,A
USGS,5054000,10,24,2002,0:00,423,A
USGS,5054000,10,25,2002,0:00,409,A
USGS,5054000,10,26,2002,0:00,413,A
USGS,5054000,10,27,2002,0:00,421,A
USGS,5054000,10,28,2002,0:00,437,A
USGS,5054000,10,29,2002,0:00,436,A
USGS,5054000,10,30,2002,0:00,431,A
USGS,5054000,10,31,2002,0:00,425,A
USGS,5054000,11,1,2002,0:00,418,A
USGS,5054000,11,2,2002,0:00,394,A
USGS,5054000,11,3,2002,0:00,377,A
USGS,5054000,11,4,2002,0:00,404,A
USGS,5054000,11,5,2002,0:00,388,A
USGS,5054000,11,6,2002,0:00,374,A
USGS,5054000,11,7,2002,0:00,375,A
USGS,5054000,11,8,2002,0:00,376,A
USGS,5054000,11,9,2002,0:00,382,A
USGS,5054000,11,10,2002,0:00,388,A
USGS,5054000,11,11,2002,0:00,389,A
USGS,5054000,11,12,2002,0:00,383,A
USGS,5054000,11,13,2002,0:00,384,A
USGS,5054000,11,14,2002,0:00,374,A
USGS,5054000,11,15,2002,0:00,291,A
USGS,5054000,11,16,2002,0:00,280,A:e
USGS,5054000,11,17,2002,0:00,281,A
USGS,5054000,11,18,2002,0:00,295,A
USGS,5054000,11,19,2002,0:00,357,A
USGS,5054000,11,20,2002,0:00,439,A
USGS,5054000,11,21,2002,0:00,467,A
USGS,5054000,11,22,2002,0:00,422,A
USGS,5054000,11,23,2002,0:00,388,A
USGS,5054000,11,24,2002,0:00,334,A
USGS,5054000,11,25,2002,0:00,325,A:e
USGS,5054000,11,26,2002,0:00,280,A:e
USGS,5054000,11,27,2002,0:00,261,A
USGS,5054000,11,28,2002,0:00,279,A
USGS,5054000,11,29,2002,0:00,326,A
USGS,5054000,11,30,2002,0:00,365,A:e
USGS,5054000,12,1,2002,0:00,385,A:e
USGS,5054000,12,2,2002,0:00,370,A:e
USGS,5054000,12,3,2002,0:00,355,A:e
USGS,5054000,12,4,2002,0:00,345,A:e
USGS,5054000,12,5,2002,0:00,340,A:e
USGS,5054000,12,6,2002,0:00,345,A:e
USGS,5054000,12,7,2002,0:00,345,A:e
USGS,5054000,12,8,2002,0:00,345,A:e
USGS,5054000,12,9,2002,0:00,360,A:e
USGS,5054000,12,10,2002,0:00,375,A:e
USGS,5054000,12,11,2002,0:00,380,A:e
USGS,5054000,12,12,2002,0:00,380,A:e
USGS,5054000,12,13,2002,0:00,380,A:e
USGS,5054000,12,14,2002,0:00,380,A:e
USGS,5054000,12,15,2002,0:00,380,A:e
USGS,5054000,12,16,2002,0:00,380,A:e
USGS,5054000,12,17,2002,0:00,380,A:e
USGS,5054000,12,18,2002,0:00,380,A:e
USGS,5054000,12,19,2002,0:00,375,A:e
USGS,5054000,12,20,2002,0:00,370,A:e
USGS,5054000,12,21,2002,0:00,365,A:e
USGS,5054000,12,22,2002,0:00,360,A:e
USGS,5054000,12,23,2002,0:00,350,A:e
USGS,5054000,12,24,2002,0:00,340,A:e
USGS,5054000,12,25,2002,0:00,330,A:e
USGS,5054000,12,26,2002,0:00,310,A:e
USGS,5054000,12,27,2002,0:00,330,A:e
USGS,5054000,12,28,2002,0:00,350,A:e
USGS,5054000,12,29,2002,0:00,370,A:e
USGS,5054000,12,30,2002,0:00,380,A:e
USGS,5054000,12,31,2002,0:00,365,A:e
USGS,5054000,1,1,2003,0:00,350,A:e
USGS,5054000,1,2,2003,0:00,335,A:e
USGS,5054000,1,3,2003,0:00,340,A:e
USGS,5054000,1,4,2003,0:00,355,A:e
USGS,5054000,1,5,2003,0:00,365,A:e
USGS,5054000,1,6,2003,0:00,365,A:e
USGS,5054000,1,7,2003,0:00,365,A:e
USGS,5054000,1,8,2003,0:00,365,A:e
USGS,5054000,1,9,2003,0:00,360,A:e
USGS,5054000,1,10,2003,0:00,360,A:e
USGS,5054000,1,11,2003,0:00,355,A:e
USGS,5054000,1,12,2003,0:00,340,A:e
USGS,5054000,1,13,2003,0:00,307,A:e
USGS,5054000,1,14,2003,0:00,330,A:e
USGS,5054000,1,15,2003,0:00,360,A:e
USGS,5054000,1,16,2003,0:00,375,A:e
USGS,5054000,1,17,2003,0:00,375,A:e
USGS,5054000,1,18,2003,0:00,345,A:e
USGS,5054000,1,19,2003,0:00,325,A:e
USGS,5054000,1,20,2003,0:00,315,A:e
USGS,5054000,1,21,2003,0:00,310,A:e
USGS,5054000,1,22,2003,0:00,310,A:e
USGS,5054000,1,23,2003,0:00,320,A:e
USGS,5054000,1,24,2003,0:00,330,A:e
USGS,5054000,1,25,2003,0:00,330,A:e
USGS,5054000,1,26,2003,0:00,325,A:e
USGS,5054000,1,27,2003,0:00,325,A:e
USGS,5054000,1,28,2003,0:00,325,A:e
USGS,5054000,1,29,2003,0:00,350,A:e
USGS,5054000,1,30,2003,0:00,360,A:e
USGS,5054000,1,31,2003,0:00,365,A:e
USGS,5054000,2,1,2003,0:00,365,A:e
USGS,5054000,2,2,2003,0:00,355,A:e
USGS,5054000,2,3,2003,0:00,350,A:e
USGS,5054000,2,4,2003,0:00,340,A:e
USGS,5054000,2,5,2003,0:00,330,A:e
USGS,5054000,2,6,2003,0:00,315,A:e
USGS,5054000,2,7,2003,0:00,300,A:e
USGS,5054000,2,8,2003,0:00,325,A:e
USGS,5054000,2,9,2003,0:00,330,A:e
USGS,5054000,2,10,2003,0:00,330,A:e
USGS,5054000,2,11,2003,0:00,330,A:e
USGS,5054000,2,12,2003,0:00,330,A:e
USGS,5054000,2,13,2003,0:00,330,A:e
USGS,5054000,2,14,2003,0:00,330,A:e
USGS,5054000,2,15,2003,0:00,330,A:e
USGS,5054000,2,16,2003,0:00,340,A:e
USGS,5054000,2,17,2003,0:00,360,A:e
USGS,5054000,2,18,2003,0:00,370,A:e
USGS,5054000,2,19,2003,0:00,370,A:e
USGS,5054000,2,20,2003,0:00,355,A:e
USGS,5054000,2,21,2003,0:00,345,A:e
USGS,5054000,2,22,2003,0:00,330,A:e
USGS,5054000,2,23,2003,0:00,310,A:e
USGS,5054000,2,24,2003,0:00,305,A:e
USGS,5054000,2,25,2003,0:00,305,A:e
USGS,5054000,2,26,2003,0:00,310,A:e
USGS,5054000,2,27,2003,0:00,325,A:e
USGS,5054000,2,28,2003,0:00,330,A:e
USGS,5054000,3,1,2003,0:00,320,A:e
USGS,5054000,3,2,2003,0:00,330,A:e
USGS,5054000,3,3,2003,0:00,310,A:e
USGS,5054000,3,4,2003,0:00,305,A:e
USGS,5054000,3,5,2003,0:00,305,A:e
